Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77314e+09,2.6629,15.8745,0.26754,2.64725,15.8835,0.299847,0.0180612,0.0323068,1.88853,0.274083,0.299847,1,Touchdown_Success
1.77314e+09,2.62307,15.5921,0.273565,2.63729,15.8237,0.177184,0.232047,0.0963814,1.7569,0.374957,0.177184,1,Touchdown_Success
1.77314e+09,3.64675,21.8822,-0.252981,3.59893,21.5936,-0.10381,0.292552,0.14917,0.158699,0.0739918,-0.10381,1,Timeout_Acceptable
1.77314e+09,3.15584,18.811,0.191946,3.17442,19.0465,0.283941,0.236201,0.0919953,1.99363,0.356785,0.283941,1,Touchdown_Success
1.77315e+09,3.65057,21.2449,0.0914669,3.50727,21.0436,-0.132316,0.247047,0.223783,0.896471,0.392694,-0.132316,1,Touchdown_Success
1.77315e+09,2.62532,15.6312,0.234205,2.59718,15.5831,0.291692,0.0557564,0.0574863,1.99275,0.245677,0.291692,1,Touchdown_Success
1.77315e+09,2.6668,16.0737,0.1992,2.64731,15.8838,0.131068,0.190882,0.0681322,1.97144,0.00185559,0.131068,1,Touchdown_Success
1.77315e+09,3.90424,23.7859,-0.194674,3.94349,23.6609,-0.16784,0.13097,0.0268337,1.99531,0.189224,-0.16784,1,Touchdown_Success
1.77315e+09,3.55737,21.345,-0.324934,3.51055,21.0633,-0.282225,0.285578,0.0427091,0.255182,0.175467,-0.282225,1,Timeout_Acceptable
1.77315e+09,2.85133,17.0989,-0.198444,2.80899,16.8539,-0.0297067,0.248571,0.168737,0.274403,0.23585,-0.0297067,1,Touchdown_Success
1.77315e+09,2.72061,16.3908,-0.0356696,2.69209,16.1525,-0.207373,0.239997,0.171704,1.14672,0.279092,-0.207373,1,Touchdown_Success
1.77315e+09,3.64222,22.2783,-0.374326,3.66462,21.9877,-0.198655,0.291418,0.175671,0.310819,0.0499294,-0.198655,1,Timeout_Acceptable
1.77315e+09,3.05434,18.2506,-0.0435224,3.01121,18.0672,-0.162073,0.188381,0.11855,1.98972,1.45042,-0.162073,1,Touchdown_Success
1.77315e+09,2.61925,15.5329,0.213349,2.62747,15.7648,0.0566825,0.232097,0.156667,1.64579,0.714463,0.0566825,1,Touchdown_Success
1.77315e+09,2.92573,17.5395,-0.290963,2.87896,17.2738,-0.188846,0.269812,0.102117,0.214641,0.0949995,-0.188846,1,Timeout_Acceptable
1.77315e+09,3.70843,22.9925,-0.30049,3.79295,22.7577,-0.249014,0.24954,0.0514763,0.698903,0.154679,-0.249014,1,Touchdown_Success
