Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77597e+09,0.884265,18.6271,0.0749956,0.900559,19.0056,0.325829,0.378802,0.250833,1.19186,1.12624,0.325829,1,Wave_Contact_Success
1.77597e+09,1.11185,20.9966,0.0783911,1.1175,21.175,-0.320382,0.178484,0.398773,0.808034,0.807465,-0.320382,1,Cylinder_Drop_Success
1.77597e+09,0.855645,18.3786,0.144831,0.872579,18.7258,0.0863066,0.347618,0.0585244,1.40698,1.33941,0.0863066,1,Cylinder_Drop_Success
1.77597e+09,1.50405,25.1965,0.109538,1.53996,25.3996,-0.281802,0.206296,0.39134,0.895128,0.895011,-0.281802,1,Cylinder_Drop_Success
1.77597e+09,0.841292,18.2263,0.293949,0.854857,18.5486,-0.0974966,0.322545,0.391446,1.4677,1.44655,-0.0974966,1,Cylinder_Drop_Success
1.77597e+09,0.87305,18.5565,0.69603,0.890265,18.9026,0.411693,0.346608,0.284336,0.582363,0.34225,0.411693,1,Cylinder_Drop_Success
1.77597e+09,1.16943,21.848,-0.271622,1.2242,22.242,0.482913,0.397842,0.754535,0.524099,0.3283,0.482913,1,Wave_Contact_Success
1.77597e+09,1.06146,20.6272,0.133955,1.083,20.83,-0.265556,0.20391,0.399511,0.939523,0.939215,-0.265556,1,Cylinder_Drop_Success
1.77597e+09,1.39382,23.9372,0.114839,1.41528,24.1528,-0.281756,0.216679,0.396595,0.902704,0.899187,-0.281756,1,Cylinder_Drop_Success
1.77597e+09,1.02274,19.9836,0.101089,1.01677,20.1677,-0.293392,0.184161,0.394481,0.875826,0.875794,-0.293392,1,Cylinder_Drop_Success
1.77597e+09,1.27019,22.887,0.168262,1.3172,23.172,-0.231585,0.288864,0.399846,0.864815,0.863655,-0.231585,1,Cylinder_Drop_Success
1.77597e+09,0.786629,17.8702,0.0379493,0.821783,18.2178,0.293303,0.34942,0.255353,1.29555,1.24831,0.293303,1,Wave_Contact_Success
1.77597e+09,0.883413,18.5853,0.0503333,0.841343,18.4134,0.303225,0.176897,0.252892,1.74396,1.29406,0.303225,1,Wave_Contact_Success
1.77597e+09,0.804625,17.9759,0.136277,0.814774,18.1477,-0.262701,0.172098,0.398978,1.14596,1.14572,-0.262701,1,Cylinder_Drop_Success
1.77597e+09,0.784074,17.8209,0.28348,0.816618,18.1662,0.39655,0.346787,0.11307,1.21352,1.15132,0.39655,1,Cylinder_Drop_Success
1.77597e+09,0.807503,18.102,0.504564,0.836523,18.3652,0.485748,0.264828,0.0188155,0.797998,0.591441,0.485748,1,Cylinder_Drop_Success
1.77597e+09,1.19902,22.1111,0.281193,1.24569,22.4569,0.464535,0.34891,0.183342,0.694577,0.65119,0.464535,1,Cylinder_Drop_Success
1.77597e+09,0.855287,18.6141,0.092662,0.885152,18.8515,-0.303708,0.23932,0.39637,0.978009,0.942917,-0.303708,1,Cylinder_Drop_Success
1.77597e+09,1.07382,20.5986,0.108151,1.08232,20.8232,-0.279415,0.224701,0.387566,0.893262,0.891676,-0.279415,1,Cylinder_Drop_Success
1.77597e+09,1.40893,23.9839,0.214151,1.4327,24.327,0.332264,0.34391,0.118113,1.40752,1.34032,0.332264,1,Cylinder_Drop_Success
1.77597e+09,0.903069,19.0634,0.0987811,0.927355,19.2736,-0.290082,0.21157,0.388863,0.87954,0.87953,-0.290082,1,Cylinder_Drop_Success
1.77597e+09,1.08635,21.0866,0.175574,1.14286,21.4286,0.428735,0.346634,0.253161,0.531511,0.509729,0.428735,1,Wave_Contact_Success
1.77597e+09,0.802768,18.0813,0.125786,0.819062,18.1906,-0.255778,0.110573,0.381564,1.17509,1.17229,-0.255778,1,Cylinder_Drop_Success
1.77597e+09,0.949341,19.3227,0.375431,0.966704,19.667,0.202607,0.344766,0.172824,1.25754,1.23058,0.202607,1,Cylinder_Drop_Success
1.77597e+09,1.449,24.2297,0.127149,1.43805,24.3805,-0.271999,0.151174,0.399148,0.77511,0.774094,-0.271999,1,Cylinder_Drop_Success
1.77597e+09,0.826928,18.3171,0.179698,0.852143,18.5214,-0.218294,0.20586,0.397992,1.16721,1.16635,-0.218294,1,Cylinder_Drop_Success
1.77597e+09,1.32244,23.492,0.0896227,1.38352,23.8352,-0.156132,0.348584,0.245754,0.993244,0.991311,-0.156132,1,Cylinder_Drop_Success
1.77597e+09,1.73665,27.3752,-0.503598,1.77723,27.7723,-0.0376929,0.399142,0.465905,0.859769,0.659091,-0.0376929,1,Wave_Contact_Success
1.77597e+09,0.809292,17.8182,0.186909,0.805287,18.0529,-0.196726,0.234748,0.383636,1.31313,1.30746,-0.196726,1,Cylinder_Drop_Success
1.77597e+09,0.740542,17.0024,0.175907,0.719421,17.1942,-0.223071,0.193012,0.398978,0.977858,0.966758,-0.223071,1,Cylinder_Drop_Success
1.77597e+09,1.07112,20.826,0.100155,1.10396,21.0396,-0.296074,0.216132,0.396229,0.824016,0.823644,-0.296074,1,Cylinder_Drop_Success
1.77597e+09,0.816899,18.2244,0.12199,0.859946,18.5995,0.37709,0.377511,0.2551,1.20524,1.12009,0.37709,1,Wave_Contact_Success
1.77597e+09,0.781926,17.7392,0.63232,0.790404,17.904,0.429661,0.1651,0.202659,0.985455,0.945975,0.429661,1,Cylinder_Drop_Success
1.77597e+09,1.04165,20.5033,0.0928272,1.07201,20.7201,-0.304874,0.218919,0.397701,0.864251,0.863131,-0.304874,1,Cylinder_Drop_Success
1.77597e+09,0.917894,19.2771,0.103685,0.946431,19.4643,-0.295013,0.189373,0.398698,0.820261,0.819467,-0.295013,1,Cylinder_Drop_Success
1.77597e+09,1.06665,21.1456,0.152453,1.14026,21.4026,-0.244023,0.267412,0.396475,0.869136,0.829695,-0.244023,1,Cylinder_Drop_Success
1.77597e+09,1.02366,20.1461,0.488718,1.03649,20.3649,0.287672,0.219175,0.201046,0.854187,0.626186,0.287672,1,Cylinder_Drop_Success
1.77597e+09,0.926723,19.4629,0.099811,0.963895,19.639,-0.295789,0.179933,0.3956,0.835981,0.835254,-0.295789,1,Cylinder_Drop_Success
1.77597e+09,1.60788,26.2283,0.139402,1.64778,26.4778,-0.253936,0.252695,0.393338,0.983794,0.982151,-0.253936,1,Cylinder_Drop_Success
1.77597e+09,0.837706,18.5215,0.109715,0.874078,18.7408,-0.289952,0.222231,0.399667,1.03765,1.03705,-0.289952,1,Cylinder_Drop_Success
1.77597e+09,0.773612,17.6999,0.73328,0.802038,18.0204,0.335045,0.321694,0.398235,0.482797,0.320346,0.335045,1,Cylinder_Drop_Success
1.77597e+09,0.779013,17.7084,0.237832,0.805702,18.057,0.231034,0.34961,0.0067975,1.4606,1.41288,0.231034,1,Cylinder_Drop_Success
1.77597e+09,1.51502,24.7159,0.143438,1.49091,24.9091,-0.255511,0.194672,0.398949,0.882733,0.874349,-0.255511,1,Cylinder_Drop_Success
1.77597e+09,1.19173,21.9547,-0.415693,1.23481,22.3481,0.42583,0.395679,0.841523,0.698729,0.363683,0.42583,1,Wave_Contact_Success
1.77597e+09,0.84761,18.5178,0.115872,0.871102,18.711,-0.274632,0.19463,0.390504,0.983551,0.981718,-0.274632,1,Cylinder_Drop_Success
1.77598e+09,0.977485,19.9408,0.122599,1.0221,20.221,-0.272687,0.283733,0.395286,0.901738,0.901246,-0.272687,1,Cylinder_Drop_Success
1.77598e+09,0.794088,17.7765,0.296914,0.805502,18.055,-0.0890722,0.278797,0.385986,1.43347,1.41553,-0.0890722,1,Cylinder_Drop_Success
1.77598e+09,0.98411,19.9363,0.124546,1.01486,20.1486,-0.263302,0.214508,0.387848,0.877947,0.87777,-0.263302,1,Cylinder_Drop_Success
1.77598e+09,1.168,21.6384,0.246637,1.20046,22.0046,0.498884,0.367674,0.252248,0.976447,0.916542,0.498884,1,Wave_Contact_Success
1.77598e+09,0.874183,18.6139,-0.00867712,0.900782,19.0078,0.28607,0.394821,0.294747,1.24493,1.1756,0.28607,1,Wave_Contact_Success
1.77598e+09,0.841141,18.1997,0.0908101,0.836046,18.3605,-0.303896,0.160842,0.394706,1.06618,1.06594,-0.303896,1,Cylinder_Drop_Success
1.77598e+09,0.962508,19.5232,0.0761069,0.974728,19.7473,-0.315162,0.224398,0.391269,0.832929,0.828761,-0.315162,1,Cylinder_Drop_Success
1.77598e+09,0.864637,18.6811,-0.314403,0.907352,19.0735,0.216111,0.394753,0.530514,1.195,1.01932,0.216111,1,Wave_Contact_Success
1.77598e+09,0.79743,17.9518,0.11468,0.831901,18.319,0.377958,0.368811,0.263278,1.32539,1.25489,0.377958,1,Wave_Contact_Success
1.77598e+09,0.882016,18.8922,0.145364,0.91888,19.1888,-0.248842,0.298925,0.394206,1.01103,1.01095,-0.248842,1,Cylinder_Drop_Success
1.77598e+09,0.869717,18.2347,-0.185072,0.795796,17.958,-0.427051,0.286439,0.241979,1.31718,1.05565,-0.427051,1,Cylinder_Drop_Success
1.77598e+09,1.17857,21.9023,0.0831486,1.21384,22.1384,-0.305088,0.238753,0.388236,0.765042,0.760822,-0.305088,1,Cylinder_Drop_Success
1.77598e+09,0.847523,18.4865,0.119328,0.868811,18.6881,-0.279293,0.20278,0.398621,0.853238,0.849897,-0.279293,1,Cylinder_Drop_Success
1.77598e+09,1.19316,21.7843,0.113483,1.20213,22.0213,-0.283773,0.23719,0.397256,0.919377,0.918362,-0.283773,1,Cylinder_Drop_Success
1.77598e+09,0.800961,17.8504,0.137495,0.819931,18.1993,0.322219,0.349436,0.184723,1.3839,1.36827,0.322219,1,Cylinder_Drop_Success
1.77598e+09,1.73961,27.2918,0.110409,1.75213,27.5213,-0.289095,0.229923,0.399504,0.923825,0.921157,-0.289095,1,Cylinder_Drop_Success
