Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77315e+09,3.23795,19.4327,-0.253048,3.19787,19.1872,-0.280358,0.248802,0.0273107,0.498298,0.474711,-0.280358,1,Touchdown_Success
1.77315e+09,3.23319,19.4127,0.0966825,3.19461,19.1677,-0.203186,0.248069,0.299868,1.59604,0.272197,-0.203186,1,Touchdown_Success
1.77315e+09,3.22847,19.4568,-0.277466,3.20278,19.2167,-0.261583,0.241503,0.0158831,1.27642,0.103577,-0.261583,1,Touchdown_Success
1.77315e+09,3.42739,20.5347,0.0964853,3.37209,20.2326,0.263076,0.307179,0.166591,0.116823,0.0742386,0.263076,1,Timeout_Acceptable
1.77315e+09,2.97608,17.836,-0.195094,2.93222,17.5933,-0.241897,0.246571,0.0468023,0.228029,0.210019,-0.241897,1,Touchdown_Success
1.77315e+09,3.34236,19.9503,0.157478,3.36453,20.1872,0.219442,0.237938,0.0619642,1.84593,0.180384,0.219442,1,Touchdown_Success
1.77315e+09,2.70113,17.0605,0.416339,2.84363,17.0618,0.125793,0.14251,0.290545,1.10879,0.666801,0.125793,1,Touchdown_Success
1.77315e+09,2.7332,16.4169,0.349728,2.69518,16.1711,0.298107,0.248717,0.051621,0.743425,0.357716,0.298107,1,Touchdown_Success
1.77315e+09,2.62081,15.6085,0.297829,2.61029,15.6617,0.298941,0.05427,0.00111125,1.96669,0.500819,0.298941,1,Touchdown_Success
1.77315e+09,2.59675,15.5272,0.294154,2.58973,15.5384,0.129647,0.0131823,0.164507,1.92625,0.563884,0.129647,1,Touchdown_Success
1.77315e+09,2.84534,17.044,-0.327888,2.79817,16.789,-0.243719,0.259349,0.0841687,0.399111,0.234803,-0.243719,1,Timeout_Acceptable
1.77315e+09,2.57362,15.3162,0.363477,2.5833,15.4998,0.298291,0.183862,0.065186,1.96369,0.767865,0.298291,1,Touchdown_Success
1.77315e+09,3.02729,18.0705,0.125557,3.01882,18.1129,-0.13143,0.043289,0.256987,1.97986,0.747437,-0.13143,1,Touchdown_Success
1.77315e+09,2.63977,15.7873,0.049732,2.60356,15.6213,-0.114462,0.169905,0.164194,1.96434,0.669249,-0.114462,1,Touchdown_Success
1.77315e+09,2.56966,15.2295,0.226833,2.57978,15.4787,0.257317,0.249326,0.0304834,1.80735,0.916362,0.257317,1,Touchdown_Success
1.77315e+09,2.71553,16.3024,0.0700682,2.67632,16.0579,-0.147528,0.247623,0.217596,1.30969,0.384156,-0.147528,1,Touchdown_Success
