Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.7745e+09,2.86025,18.3559,-0.493775,2.99234,17.954,-0.470293,0.423059,0.0234822,2.86296,0.108921,-0.470293,1,Touchdown_Success
1.7745e+09,3.09918,19.9063,0.130081,3.32034,19.922,0.199522,0.221718,0.0694409,2.93316,1.3451,0.199522,1,Touchdown_Success
1.7745e+09,3.57347,19.305,0.0581451,3.48875,20.9325,0.384055,1.62974,0.32591,3.89119,3.70877,0.384055,0,Timeout_Fail
1.7745e+09,3.28176,20.3421,-0.343076,3.33594,20.0156,-0.469888,0.330957,0.126812,2.40474,1.68898,-0.469888,1,Touchdown_Success
1.7745e+09,3.04192,19.7984,-0.408889,3.23798,19.4279,-0.496166,0.419174,0.0872768,2.66281,0.415202,-0.496166,1,Touchdown_Success
1.7745e+09,3.40494,19.9202,0.0561213,3.23882,19.4329,0.46419,0.514776,0.408069,0.388261,0.2416,0.46419,1,Timeout_Acceptable
1.7745e+09,2.73964,18.987,0.272811,3.17555,19.0533,0.216314,0.440928,0.0564974,2.18067,1.3221,0.216314,1,Touchdown_Success
1.7745e+09,3.01412,17.0211,0.49937,2.79198,16.7519,0.362728,0.349092,0.136642,2.74518,2.18685,0.362728,1,Touchdown_Success
1.7745e+09,3.8571,23.4526,-0.112797,3.97673,23.8604,0.263672,0.425013,0.376469,2.70301,0.474388,0.263672,1,Touchdown_Success
1.7745e+09,3.52033,20.0922,-0.456918,3.28984,19.739,-0.459834,0.421717,0.00291592,2.79285,0.0660525,-0.459834,1,Touchdown_Success
1.7745e+09,3.56216,18.7034,0.526913,3.14302,18.8581,0.434405,0.446799,0.0925084,1.50881,1.28226,0.434405,1,Touchdown_Success
1.7745e+09,3.26457,18.3882,-0.473803,3.00754,18.0452,-0.498745,0.428582,0.0249414,2.59639,1.15995,-0.498745,1,Touchdown_Success
1.7745e+09,3.45,21.1147,-0.296554,3.45201,20.7121,-0.403525,0.402595,0.10697,2.7034,1.91993,-0.403525,1,Touchdown_Success
1.7745e+09,4.27631,24.8384,-0.328389,4.21344,25.2806,-0.421379,0.446642,0.0929896,1.96494,0.535883,-0.421379,1,Touchdown_Success
1.7745e+09,4.56619,24.686,-0.0187566,4.12295,24.7377,0.438418,0.446245,0.457175,2.40601,0.359479,0.438418,1,Touchdown_Success
1.7745e+09,3.39388,18.9029,0.213607,3.09609,18.5765,0.351654,0.441848,0.138047,2.45612,0.273449,0.351654,1,Touchdown_Success
1.7745e+09,3.29244,18.0684,0.0825508,2.96148,17.7689,0.25736,0.446345,0.174809,1.36079,0.718507,0.25736,1,Touchdown_Success
1.7745e+09,4.19427,18.1468,-2.82955,2.98251,17.8951,-0.00701197,1.23763,2.82254,5.93847,5.63204,-0.00701197,0,Timeout_Fail
1.7745e+09,3.18028,18.6718,-0.493885,3.04165,18.2499,-0.483211,0.444093,0.0106739,1.67448,1.35962,-0.483211,1,Touchdown_Success
1.7745e+09,3.04984,20.1987,-0.450632,3.40789,20.4473,-0.428112,0.435893,0.0225196,1.49979,0.139692,-0.428112,1,Touchdown_Success
1.7745e+09,3.03748,18.8685,-0.451771,3.07242,18.4345,-0.302188,0.435396,0.149583,2.92957,0.349685,-0.302188,1,Touchdown_Success
1.77443e+09,3.60735,21.1851,0.105396,3.46232,20.7739,0.496569,0.185989,0.391173,1.85829,1.11058,0.496569,1,Touchdown_Success
1.77443e+09,3.13049,17.8469,0.202585,3.00457,18.0274,0.456534,0.120104,0.253949,2.18017,1.21453,0.456534,1,Touchdown_Success
1.77443e+09,3.65518,22.0343,-0.487272,3.68883,22.133,0.471946,0.084245,0.959218,0.277069,0.212725,0.471946,1,Timeout_Acceptable
1.77443e+09,3.0132,19.1699,0.0865593,3.25454,19.5272,0.423282,0.231197,0.336723,2.08623,0.152143,0.423282,1,Touchdown_Success
1.77443e+09,3.29076,19.6197,0.225655,3.19869,19.1921,0.487414,0.217416,0.26176,2.2342,1.85689,0.487414,1,Touchdown_Success
1.77443e+09,3.37023,18.2351,-0.242807,2.99962,17.9977,-0.234966,0.240096,0.007840,2.14711,0.083914,-0.234966,1,Touchdown_Success
1.77443e+09,3.16982,19.3495,0.589759,3.25818,19.5491,0.442216,0.158314,0.147544,2.40251,1.30209,0.442216,1,Touchdown_Success
1.77443e+09,3.70953,22.1691,-0.31517,3.76704,22.6022,-0.078918,0.216896,0.236251,2.27957,0.549459,-0.078918,1,Touchdown_Success
1.77443e+09,3.07418,17.8748,-0.518746,3.01739,18.1044,-0.329817,0.156531,0.188929,2.47987,0.901109,-0.329817,1,Touchdown_Success
1.77443e+09,3.06534,17.4888,-0.912675,2.84953,17.0972,-0.489961,0.247136,0.422714,1.94936,1.66177,-0.489961,1,Touchdown_Success
1.77443e+09,2.9047,19.7173,-0.460359,3.23681,19.4208,-0.312207,0.225184,0.148152,1.89031,0.277201,-0.312207,1,Touchdown_Success
1.77443e+09,4.06572,21.8614,-0.459701,3.63794,21.8276,-0.069195,0.219111,0.390506,1.95083,1.25653,-0.069195,1,Touchdown_Success
1.77443e+09,3.63612,20.1435,0.364625,3.30815,19.8489,0.239109,0.240863,0.125516,2.03455,0.144354,0.239109,1,Touchdown_Success
1.77443e+09,2.69244,17.7963,-0.402389,2.90044,17.4027,-0.499749,0.215184,0.097360,1.23641,0.570568,-0.499749,1,Touchdown_Success
1.77443e+09,3.75458,19.9028,0.356753,3.31784,19.907,0.219515,0.216759,0.137238,1.79065,1.36628,0.219515,1,Touchdown_Success
1.77443e+09,3.28911,17.758,-0.350652,2.93038,17.5823,-0.492087,0.199476,0.141435,2.40227,1.96037,-0.492087,1,Touchdown_Success
1.77443e+09,2.78433,18.9228,0.055977,3.18421,19.1053,0.136226,0.189536,0.080248,2.12667,0.480285,0.136226,1,Touchdown_Success
1.77443e+09,4.10572,22.0381,0.088565,3.69225,22.1535,0.489887,0.209265,0.401322,1.90281,0.461797,0.489887,1,Touchdown_Success
1.77443e+09,2.72951,18.1272,-0.669693,2.95794,17.7476,-0.157841,0.222993,0.511852,1.96945,1.96772,-0.157841,1,Touchdown_Success
1.77443e+09,4.18511,25.0368,-0.265687,4.12047,24.7228,-0.395822,0.120562,0.130135,1.81407,1.62976,-0.395822,1,Touchdown_Success
1.77443e+09,3.1145,18.2824,0.152380,2.97633,17.858,0.351992,0.186397,0.199612,2.10554,0.106484,0.351992,1,Touchdown_Success
1.77443e+09,3.33475,18.5895,0.110141,3.16607,18.9964,0.488224,0.220521,0.378082,2.07877,0.129157,0.488224,1,Touchdown_Success
