Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.7745e+09,3.91982,23.4721,-0.232039,3.93581,23.6149,-0.381152,0.143634,0.149113,1.70352,1.5934,-0.381152,1,Touchdown_Success
1.7745e+09,4.03303,23.1075,0.357115,3.92087,23.5252,0.494714,0.432481,0.137599,2.2141,0.672007,0.494714,1,Touchdown_Success
1.7745e+09,3.08111,18.1859,-0.567577,3.31567,19.894,-0.0820815,1.72411,0.485495,0.703373,0.203121,-0.0820815,0,Timeout_Fail
1.7745e+09,3.19826,19.1314,0.291948,3.2563,19.5378,0.461006,0.410536,0.169058,1.98173,0.916303,0.461006,1,Touchdown_Success
1.7745e+09,3.26816,19.4968,-2.40599,3.27217,19.633,-0.0200548,0.1363,2.38593,1.88839,1.8637,-0.0200548,0,Timeout_Fail
1.7745e+09,3.30734,19.8515,-0.309339,3.34809,20.0886,-0.454923,0.240505,0.145584,1.30021,0.853143,-0.454923,1,Touchdown_Success
1.7745e+09,3.41987,20.2063,0.249472,3.4409,20.6454,0.465473,0.439676,0.216001,1.7724,0.304506,0.465473,1,Touchdown_Success
1.7745e+09,3.74427,22.1143,-0.554591,3.75629,22.5377,-0.453217,0.423615,0.101374,1.96782,0.373759,-0.453217,1,Touchdown_Success
1.7745e+09,3.37674,19.3696,-0.00546497,3.19284,19.1571,-0.137152,0.281032,0.131687,2.32576,1.98401,-0.137152,1,Touchdown_Success
1.7745e+09,3.19129,18.3112,-2.32481,3.07072,18.4243,-0.49236,0.165301,1.83245,1.98987,1.89975,-0.49236,0,Timeout_Fail
1.7745e+09,2.9063,18.0807,-0.180743,3.07785,18.4671,0.131799,0.422768,0.312542,2.64308,0.638402,0.131799,1,Touchdown_Success
1.7745e+09,3.54815,19.2627,0.295873,3.26691,19.6015,0.495944,0.440265,0.200071,2.51667,0.632029,0.495944,1,Touchdown_Success
1.7745e+09,-4.92013,8.98804,2.02683,3.48494,20.9097,0.126925,14.5867,1.89991,3.62879,1.22948,0.126925,0,Timeout_Fail
1.7745e+09,3.80496,22.2647,-0.158335,3.78169,22.6901,0.217954,0.426015,0.376288,2.65013,0.886349,0.217954,1,Touchdown_Success
1.7745e+09,3.02619,17.6785,0.202201,2.89393,17.3636,0.0715995,0.341607,0.130602,2.12909,1.76509,0.0715995,1,Touchdown_Success
1.7745e+09,3.00902,17.7117,-0.283179,3.20251,19.215,-0.0596727,1.51569,0.223506,0.500091,0.31208,-0.0596727,0,Timeout_Fail
1.7745e+09,3.29553,19.3381,-0.118579,3.2179,19.3074,-0.263839,0.0834873,0.14526,2.46613,1.76207,-0.263839,1,Touchdown_Success
1.7745e+09,3.14986,19.051,-2.30584,3.20338,19.2203,-0.407312,0.177575,1.89852,2.04722,2.00568,-0.407312,0,Timeout_Fail
1.7745e+09,3.34822,20.1944,-0.316677,3.38,20.28,0.120225,0.0913618,0.436902,2.99045,0.146274,0.120225,1,Touchdown_Success
1.7745e+09,3.24735,17.8615,-0.431886,2.97614,17.8568,-0.0304681,0.271254,0.401417,2.98071,0.479978,-0.0304681,1,Touchdown_Success
1.7745e+09,3.42603,17.9524,-0.403533,2.9849,17.9094,0.0820377,0.443214,0.48557,2.36833,1.88731,0.0820377,1,Touchdown_Success
1.7745e+09,3.67733,21.1101,-0.352576,3.61473,21.6884,0.151006,0.581714,0.503583,2.03837,1.35769,0.151006,1,Timeout_Acceptable
1.7745e+09,3.54153,20.9508,-0.282963,3.56616,21.3969,0.0966181,0.446786,0.379581,2.79192,0.969612,0.0966181,1,Touchdown_Success
1.7745e+09,3.4791,18.4715,0.161469,3.11207,18.6724,0.336915,0.418436,0.175447,1.53918,0.127347,0.336915,1,Touchdown_Success
1.7745e+09,3.17442,19.7487,0.364686,3.21736,19.3042,0.419702,0.446585,0.0550163,2.4252,0.12554,0.419702,1,Touchdown_Success
1.7745e+09,1.04691,21.6978,0.368665,3.39313,20.3588,-0.0794633,2.70145,0.448128,9.14871,2.99467,-0.0794633,0,Timeout_Fail
1.7745e+09,3.12154,20.0095,-0.604891,3.38963,20.3378,-0.405527,0.423791,0.199364,1.7234,0.536433,-0.405527,1,Touchdown_Success
1.7745e+09,2.67169,18.4023,0.411496,3.02329,18.1397,0.494156,0.438847,0.0826601,2.91514,0.715532,0.494156,1,Touchdown_Success
1.7745e+09,3.00184,17.2506,-0.453629,2.94828,17.6897,-0.45209,0.442373,0.00153915,1.84345,1.141,-0.45209,1,Touchdown_Success
1.7745e+09,3.48647,22.817,0.527425,3.84144,23.0486,0.378249,0.423865,0.149176,1.812,0.5517,0.378249,1,Touchdown_Success
1.7745e+09,3.39931,19.5817,-0.835761,3.57621,21.4573,0.389434,1.8839,1.22519,2.05819,0.487594,0.389434,0,Timeout_Fail
1.7745e+09,4.23598,24.8573,-3.38055,4.11439,24.6863,-0.489499,0.209787,2.89106,5.76766,5.6307,-0.489499,0,Timeout_Fail
1.7745e+09,5.02181,20.9334,1.26019,4.30056,25.8034,0.493065,4.92309,0.767124,5.82462,3.46166,0.493065,0,Timeout_Fail
1.7745e+09,3.16077,18.9945,-2.34199,3.28299,19.6979,-0.143223,0.714011,2.19877,3.25495,2.93783,-0.143223,0,Timeout_Fail
1.7745e+09,3.41331,21.3414,-2.72754,3.55933,21.356,-0.143869,0.146745,2.58367,2.82051,2.68624,-0.143869,0,Timeout_Fail
1.7745e+09,4.08267,25.101,-0.787763,4.22924,25.3755,-0.200054,0.311156,0.58771,2.91388,2.8249,-0.200054,1,Touchdown_Success
1.7745e+09,4.74976,28.684,0.240178,4.84662,29.0797,0.424819,0.407442,0.184641,2.25011,0.694247,0.424819,1,Touchdown_Success
1.7745e+09,1.72902,12.6311,-0.33346,3.57858,21.4715,0.169943,9.03177,0.503403,2.98436,2.85068,0.169943,0,Timeout_Fail
1.7745e+09,3.18919,18.939,0.610285,3.17736,19.0642,0.480286,0.125756,0.129999,2.59455,1.68777,0.480286,1,Touchdown_Success
1.7745e+09,0.568045,20.8578,0.968858,4.42499,26.5499,-0.490553,6.87575,1.45941,3.88319,3.79286,-0.490553,0,Timeout_Fail
1.7745e+09,3.37521,18.6732,-0.756363,3.1566,18.9396,-0.41604,0.344624,0.340323,2.9954,2.77582,-0.41604,1,Touchdown_Success
1.7745e+09,2.87352,17.6379,-0.244766,3.01028,18.0617,0.201819,0.445298,0.446584,2.87658,2.72481,0.201819,1,Touchdown_Success
1.7745e+09,4.10081,26.696,-1.89616,4.71355,28.2813,0.287414,1.69965,2.18357,3.79121,3.10663,0.287414,0,Timeout_Fail
1.7745e+09,3.35282,23.821,-0.951384,3.82249,22.935,0.12123,1.00283,1.07261,1.95852,1.90714,0.12123,0,Timeout_Fail
1.7745e+09,3.07609,17.923,0.498907,2.91952,17.5171,0.417867,0.435034,0.0810396,1.79411,0.130335,0.417867,1,Touchdown_Success
1.7745e+09,3.89728,20.7102,0.225333,4.07072,24.4243,0.387469,3.71814,0.162136,5.41742,2.89819,0.387469,0,Timeout_Fail
1.7745e+09,3.21324,19.8593,-2.12671,3.4318,20.5908,-0.390297,0.763455,1.73641,3.06901,2.9374,-0.390297,0,Timeout_Fail
1.7745e+09,3.16345,20.1628,-0.248468,3.33469,20.0081,-0.221298,0.230744,0.0271695,2.95547,2.14621,-0.221298,1,Touchdown_Success
1.7745e+09,2.68859,17.4696,-0.984016,2.96979,17.8188,-0.426833,0.448296,0.557183,2.93868,2.46473,-0.426833,1,Touchdown_Success
1.7745e+09,4.3237,25.5573,-1.28083,4.44443,26.6666,-0.29941,1.11587,0.98142,3.73909,3.28676,-0.29941,0,Timeout_Fail
1.7745e+09,3.57553,22.8417,-0.460736,3.85944,23.1567,-0.48838,0.424062,0.0276436,2.97848,1.52225,-0.48838,1,Touchdown_Success
1.7745e+09,2.43963,18.4878,-0.629645,3.38141,20.2884,0.383982,2.03205,1.01363,3.81546,1.62995,0.383982,0,Timeout_Fail
1.7745e+09,3.23854,23.983,-0.672441,3.91937,23.5162,0.33785,0.825501,1.01029,3.48613,3.15948,0.33785,0,Timeout_Fail
1.7745e+09,2.80873,18.1726,0.277449,3.43231,20.5939,0.376418,2.5003,0.0989692,5.72235,5.24287,0.376418,0,Timeout_Fail
1.7745e+09,3.97373,20.5067,-0.59171,3.68396,22.1037,0.470037,1.62312,1.06175,1.71826,1.1668,0.470037,0,Timeout_Fail
1.7745e+09,3.54787,17.8287,0.482416,3.35405,20.1243,-0.226324,2.3038,0.70874,1.9001,0.910854,-0.226324,0,Timeout_Fail
1.7745e+09,3.19934,19.177,-0.219122,3.15796,18.9478,-0.366194,0.232961,0.147072,1.9823,1.8806,-0.366194,1,Touchdown_Success
1.7745e+09,4.78088,18.1311,1.13284,3.63495,21.8097,-0.322831,3.853,1.45567,6.25482,3.75453,-0.322831,0,Timeout_Fail
