Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77332e+09,3.62182,21.6651,-1.62314,3.65492,21.9295,-0.381117,0.266527,1.24203,7.04646,2.78005,-0.381117,0,Timeout_Fail
1.77332e+09,2.90987,17.4459,-0.857259,2.88478,17.3087,-0.791059,0.139481,0.0662,0.402011,0.396897,-0.791059,1,Touchdown_Success
1.77332e+09,-5.3742,-18.4026,25.3867,3.45275,20.7165,0.58586,40.1026,24.8009,8.67212,7.81784,0.58586,0,Timeout_Fail
1.77332e+09,3.2084,19.3173,0.610363,3.17823,19.0694,0.634018,0.249753,0.023655,0.358229,0.214579,0.634018,1,Touchdown_Success
1.77332e+09,2.98468,17.9235,-0.609865,2.97622,17.8573,-0.031164,0.0667182,0.578701,0.441719,0.304406,-0.031164,0,Timeout_Fail
1.77332e+09,3.30057,19.7431,-1.09501,3.34621,20.0773,0.406855,0.337299,1.50187,2.55026,0.213787,0.406855,0,Timeout_Fail
1.77332e+09,2.81688,18.3988,0.350672,3.01007,18.0604,0.745417,0.38962,0.394745,0.544749,0.232579,0.745417,1,Timeout_Acceptable
1.77331e+09,-8.15527,12.9878,-13.2277,3.92851,23.571,-0.773702,16.0631,12.454,13.4638,11.6283,-0.773702,0,Timeout_Fail
1.77331e+09,3.41248,18.5117,-0.115301,3.24827,19.4896,-0.61395,0.991591,0.498649,7.46525,7.0691,-0.61395,0,Timeout_Fail
1.77332e+09,3.30676,19.8037,-0.693203,3.23735,19.4241,-0.799505,0.38592,0.106302,0.237852,0.176991,-0.799505,1,Timeout_Acceptable
1.77332e+09,3.28485,18.8088,-0.469049,3.4075,20.445,-0.216862,1.64076,0.252187,4.13277,0.355238,-0.216862,0,Timeout_Fail
1.77332e+09,3.39278,21.1116,-1.11464,3.48488,20.9093,-0.682547,0.222257,0.432091,0.736123,0.619498,-0.682547,0,Timeout_Fail
1.77332e+09,2.01035,16.8977,0.0525397,2.69359,16.1615,0.767381,1.0044,0.714841,2.97847,0.964183,0.767381,0,Timeout_Fail
1.77332e+09,3.75802,23.1337,0.660709,3.84213,23.0528,0.739865,0.116681,0.0791555,0.280347,0.164543,0.739865,1,Touchdown_Success
1.77332e+09,3.16077,19.0049,-0.445895,3.0818,18.4908,0.10368,0.52008,0.549575,0.261288,0.145964,0.10368,0,Timeout_Fail
1.77332e+09,3.28485,18.8088,-0.469049,3.4075,20.445,-0.216862,1.64076,0.252187,4.13277,0.655238,-0.226862,0,Timeout_Fail
1.77331e+09,3.06267,18.3808,-0.409194,3.17057,19.0234,-0.267819,0.651585,0.141375,0.361378,0.329002,-0.267819,0,Timeout_Fail
1.77331e+09,3.3289,19.9751,0.404994,3.27443,19.6466,-0.0645616,0.333019,0.469555,0.247858,0.246987,-0.0645616,0,Timeout_Fail
1.77332e+09,2.01035,16.8977,0.0525397,2.69359,16.1615,0.767381,1.0044,0.714841,2.97847,0.964183,0.767381,0,Timeout_Fail
1.77331e+09,-8.15527,12.9878,-13.2277,3.92851,23.571,-0.773702,16.0631,12.454,13.4638,11.6283,-0.773702,0,Timeout_Fail
